"K","M","d","D","e","t","n50"
21,2,2,0,12,12,591
21,2,2,2,2,2,152
21,2,2,2,2,7,152
21,2,2,2,2,12,152
21,2,2,2,7,2,299
21,2,2,2,7,7,299
21,2,2,2,7,12,299
21,2,2,2,12,2,591
21,2,2,2,12,7,591
21,2,2,2,12,12,591
21,2,2,2,2,2,152
21,2,2,2,2,7,152
21,2,2,2,2,12,152
21,2,2,2,7,2,299
21,2,2,2,7,7,299
21,2,2,2,7,12,299
21,2,2,2,12,2,591
21,2,2,2,12,7,591
21,2,2,2,12,12,591
21,2,2,2,2,2,152
21,2,2,2,2,7,152
21,2,2,2,2,12,152
21,2,2,2,7,2,299
21,2,2,2,7,7,299
21,2,2,2,7,12,299
21,2,2,2,12,2,591
21,2,2,2,12,7,591
21,2,2,2,12,12,591
21,2,2,4,2,2,152
21,2,2,4,2,7,152
21,2,2,4,2,12,152
21,2,2,4,7,2,299
21,2,2,4,7,7,299
21,2,2,4,7,12,299
21,2,2,4,12,2,591
21,2,2,4,12,7,591
21,2,2,4,12,12,591
21,2,2,4,2,2,152
21,2,2,4,2,7,152
21,2,2,4,2,12,152
21,2,2,4,7,2,299
21,2,2,4,7,7,299
21,2,2,4,7,12,299
21,2,2,4,12,2,591
21,2,2,4,12,7,591
21,2,2,4,12,12,591
21,2,2,4,2,2,152
21,2,2,4,2,7,152
21,2,2,4,2,12,152
21,2,2,4,7,2,299
21,2,2,4,7,7,299
21,2,2,4,7,12,299
21,2,2,4,12,2,591
21,2,2,4,12,7,591
21,2,2,4,12,12,591
21,2,2,6,2,2,152
21,2,2,6,2,7,152
21,2,2,6,2,12,152
21,2,2,6,7,2,299
21,2,2,6,7,7,299
21,2,2,6,7,12,299
21,2,2,6,12,2,591
21,2,2,6,12,7,591
21,2,2,6,12,12,591
21,2,2,6,2,2,152
21,2,2,6,2,7,152
21,2,2,6,2,12,152
21,2,2,6,7,2,299
21,2,2,6,7,7,299
21,2,2,6,7,12,299
21,2,2,6,12,2,591
21,2,2,6,12,7,591
21,2,2,6,12,12,591
21,2,2,6,2,2,152
21,2,2,6,2,7,152
21,2,2,6,2,12,152
21,2,2,6,7,2,299
21,2,2,6,7,7,299
21,2,2,6,7,12,299
21,2,2,6,12,2,591
21,2,2,6,12,7,591
21,2,2,6,12,12,591
21,2,4,0,2,2,172
21,2,4,0,2,7,172
21,2,4,0,2,12,172
21,2,4,0,7,2,186
21,2,4,0,7,7,186
21,2,4,0,7,12,186
21,2,4,0,12,2,388
21,2,4,0,12,7,388
21,2,4,0,12,12,388
21,2,4,0,2,2,172
21,2,4,0,2,7,172
21,2,4,0,2,12,172
21,2,4,0,7,2,186
21,2,4,0,7,7,186
21,2,4,0,7,12,186
21,2,4,0,12,2,388
21,2,4,0,12,7,388
21,2,4,0,12,12,388
21,2,4,0,2,2,172
21,2,4,0,2,7,172
21,2,4,0,2,12,172
21,2,4,0,7,2,186
21,2,4,0,7,7,186
21,2,4,0,7,12,186
21,2,4,0,12,2,388
21,2,4,0,12,7,388
21,2,4,0,12,12,388
21,2,4,2,2,2,172
21,2,4,2,2,7,172
21,2,4,2,2,12,172
21,2,4,2,7,2,186
21,2,4,2,7,7,186
21,2,4,2,7,12,186
21,2,4,2,12,2,388
21,2,4,2,12,7,388
21,2,4,2,12,12,388
21,2,4,2,2,2,172
21,2,4,2,2,7,172
21,2,4,2,2,12,172
21,2,4,2,7,2,186
21,2,4,2,7,7,186
21,2,4,2,7,12,186
21,2,4,2,12,2,388
21,2,4,2,12,7,388
21,2,4,2,12,12,388
21,2,4,2,2,2,172
21,2,4,2,2,7,172
21,2,4,2,2,12,172
21,2,4,2,7,2,186
21,2,4,2,7,7,186
21,2,4,2,7,12,186
21,2,4,2,12,2,388
21,2,4,2,12,7,388
21,2,4,2,12,12,388
21,2,4,4,2,2,172
21,2,4,4,2,7,172
21,2,4,4,2,12,172
21,2,4,4,7,2,186
21,2,4,4,7,7,186
21,2,4,4,7,12,186
21,2,4,4,12,2,388
21,2,4,4,12,7,388
21,2,4,4,12,12,388
21,2,4,4,2,2,172
21,2,4,4,2,7,172
21,2,4,4,2,12,172
21,2,4,4,7,2,186
21,2,4,4,7,7,186
21,2,4,4,7,12,186
21,2,4,4,12,2,388
21,2,4,4,12,7,388
21,2,4,4,12,12,388
21,2,4,4,2,2,172
21,2,4,4,2,7,172
21,2,4,4,2,12,172
21,2,4,4,7,2,186
21,2,4,4,7,7,186
21,2,4,4,7,12,186
21,2,4,4,12,2,388
21,2,4,4,12,7,388
21,2,4,4,12,12,388
21,2,4,6,2,2,172
21,2,4,6,2,7,172
21,2,4,6,2,12,172
21,2,4,6,7,2,186
21,2,4,6,7,7,186
21,2,4,6,7,12,186
21,2,4,6,12,2,388
21,2,4,6,12,7,388
21,2,4,6,12,12,388
21,2,4,6,2,2,172
21,2,4,6,2,7,172
21,2,4,6,2,12,172
21,2,4,6,7,2,186
21,2,4,6,7,7,186
21,2,4,6,7,12,186
21,2,4,6,12,2,388
21,2,4,6,12,7,388
21,2,4,6,12,12,388
21,2,4,6,2,2,172
21,2,4,6,2,7,172
21,2,4,6,2,12,172
21,2,4,6,7,2,186
21,2,4,6,7,7,186
21,2,4,6,7,12,186
21,2,4,6,12,2,388
21,2,4,6,12,7,388
21,2,4,6,12,12,388
21,2,6,0,2,2,185
21,2,6,0,2,7,185
21,2,6,0,2,12,185
21,2,6,0,7,2,185
21,2,6,0,7,7,185
21,2,6,0,7,12,185
21,2,6,0,12,2,243
21,2,6,0,12,7,243
21,2,6,0,12,12,243
21,2,6,0,2,2,185
21,2,6,0,2,7,185
21,2,6,0,2,12,185
21,2,6,0,7,2,185
21,2,6,0,7,7,185
21,2,6,0,7,12,185
21,2,6,0,12,2,243
21,2,6,0,12,7,243
21,2,6,0,12,12,243
21,2,6,0,2,2,185
21,2,6,0,2,7,185
21,2,6,0,2,12,185
21,2,6,0,7,2,185
21,2,6,0,7,7,185
21,2,6,0,7,12,185
21,2,6,0,12,2,243
21,2,6,0,12,7,243
21,2,6,0,12,12,243
21,2,6,2,2,2,185
21,2,6,2,2,7,185
21,2,6,2,2,12,185
21,2,6,2,7,2,185
21,2,6,2,7,7,185
21,2,6,2,7,12,185
21,2,6,2,12,2,243
21,2,6,2,12,7,243
21,2,6,2,12,12,243
21,2,6,2,2,2,185
21,2,6,2,2,7,185
21,2,6,2,2,12,185
21,2,6,2,7,2,185
21,2,6,2,7,7,185
21,2,6,2,7,12,185
21,2,6,2,12,2,243
21,2,6,2,12,7,243
21,2,6,2,12,12,243
21,2,6,2,2,2,185
21,2,6,2,2,7,185
21,2,6,2,2,12,185
21,2,6,2,7,2,185
21,2,6,2,7,7,185
21,2,6,2,7,12,185
21,2,6,2,12,2,243
21,2,6,2,12,7,243
21,2,6,2,12,12,243
21,2,6,4,2,2,185
21,2,6,4,2,7,185
21,2,6,4,2,12,185
21,2,6,4,7,2,185
21,2,6,4,7,7,185
21,2,6,4,7,12,185
21,2,6,4,12,2,243
21,2,6,4,12,7,243
21,2,6,4,12,12,243
21,2,6,4,2,2,185
21,2,6,4,2,7,185
21,2,6,4,2,12,185
21,2,6,4,7,2,185
21,2,6,4,7,7,185
21,2,6,4,7,12,185
21,2,6,4,12,2,243
21,2,6,4,12,7,243
21,2,6,4,12,12,243
21,2,6,4,2,2,185
21,2,6,4,2,7,185
21,2,6,4,2,12,185
21,2,6,4,7,2,185
21,2,6,4,7,7,185
21,2,6,4,7,12,185
21,2,6,4,12,2,243
21,2,6,4,12,7,243
21,2,6,4,12,12,243
21,2,6,6,2,2,185
21,2,6,6,2,7,185
21,2,6,6,2,12,185
21,2,6,6,7,2,185
21,2,6,6,7,7,185
21,2,6,6,7,12,185
21,2,6,6,12,2,243
21,2,6,6,12,7,243
21,2,6,6,12,12,243
21,2,6,6,2,2,185
21,2,6,6,2,7,185
21,2,6,6,2,12,185
21,2,6,6,7,2,185
21,2,6,6,7,7,185
21,2,6,6,7,12,185
21,2,6,6,12,2,243
21,2,6,6,12,7,243
21,2,6,6,12,12,243
21,2,6,6,2,2,185
21,2,6,6,2,7,185
21,2,6,6,2,12,185
21,2,6,6,7,2,185
21,2,6,6,7,7,185
21,2,6,6,7,12,185
21,2,6,6,12,2,243
21,2,6,6,12,7,243
21,2,6,6,12,12,243
21,3,0,0,2,2,191
21,3,0,0,2,7,191
21,3,0,0,2,12,191
21,3,0,0,7,2,266
21,3,0,0,7,7,266
21,3,0,0,7,12,266
21,3,0,0,12,2,241
21,3,0,0,12,7,241
21,3,0,0,12,12,241
21,3,0,0,2,2,191
21,3,0,0,2,7,191
21,3,0,0,2,12,191
21,3,0,0,7,2,266
21,3,0,0,7,7,266
21,3,0,0,7,12,266
21,3,0,0,12,2,241
21,3,0,0,12,7,241
21,3,0,0,12,12,241
21,3,0,0,2,2,191
21,3,0,0,2,7,191
21,3,0,0,2,12,191
21,3,0,0,7,2,266
21,3,0,0,7,7,266
21,3,0,0,7,12,266
21,3,0,0,12,2,241
21,3,0,0,12,7,241
21,3,0,0,12,12,241
21,3,0,2,2,2,191
21,3,0,2,2,7,191
21,3,0,2,2,12,191
21,3,0,2,7,2,266
21,3,0,2,7,7,266
21,3,0,2,7,12,266
21,3,0,2,12,2,241
21,3,0,2,12,7,241
21,3,0,2,12,12,241
21,3,0,2,2,2,191
21,3,0,2,2,7,191
21,3,0,2,2,12,191
21,3,0,2,7,2,266
21,3,0,2,7,7,266
21,3,0,2,7,12,266
21,3,0,2,12,2,241
21,3,0,2,12,7,241
21,3,0,2,12,12,241
21,3,0,2,2,2,191
21,3,0,2,2,7,191
21,3,0,2,2,12,191
21,3,0,2,7,2,266
21,3,0,2,7,7,266
21,3,0,2,7,12,266
21,3,0,2,12,2,241
21,3,0,2,12,7,241
21,3,0,2,12,12,241
21,3,0,4,2,2,191
21,3,0,4,2,7,191
21,3,0,4,2,12,191
21,3,0,4,7,2,266
21,3,0,4,7,7,266
21,3,0,4,7,12,266
21,3,0,4,12,2,241
21,3,0,4,12,7,241
21,3,0,4,12,12,241
21,3,0,4,2,2,191
21,3,0,4,2,7,191
21,3,0,4,2,12,191
21,3,0,4,7,2,266
21,3,0,4,7,7,266
21,3,0,4,7,12,266
21,3,0,4,12,2,241
21,3,0,4,12,7,241
21,3,0,4,12,12,241
21,3,0,4,2,2,191
21,3,0,4,2,7,191
21,3,0,4,2,12,191
21,3,0,4,7,2,266
21,3,0,4,7,7,266
21,3,0,4,7,12,266
21,3,0,4,12,2,241
21,3,0,4,12,7,241
21,3,0,4,12,12,241
21,3,0,6,2,2,191
21,3,0,6,2,7,191
21,3,0,6,2,12,191
21,3,0,6,7,2,266
21,3,0,6,7,7,266
21,3,0,6,7,12,266
21,3,0,6,12,2,241
21,3,0,6,12,7,241
21,3,0,6,12,12,241
21,3,0,6,2,2,191
21,3,0,6,2,7,191
21,3,0,6,2,12,191
21,3,0,6,7,2,266
21,3,0,6,7,7,266
21,3,0,6,7,12,266
21,3,0,6,12,2,241
21,3,0,6,12,7,241
21,3,0,6,12,12,241
21,3,0,6,2,2,191
21,3,0,6,2,7,191
21,3,0,6,2,12,191
21,3,0,6,7,2,266
21,3,0,6,7,7,266
21,3,0,6,7,12,266
21,3,0,6,12,2,241
21,3,0,6,12,7,241
21,3,0,6,12,12,241
21,3,2,0,2,2,152
21,3,2,0,2,7,152
21,3,2,0,2,12,152
21,3,2,0,7,2,299
21,3,2,0,7,7,299
21,3,2,0,7,12,299
21,3,2,0,12,2,557
21,3,2,0,12,7,557
21,3,2,0,12,12,557
21,3,2,0,2,2,152
21,3,2,0,2,7,152
21,3,2,0,2,12,152
21,3,2,0,7,2,299
21,3,2,0,7,7,299
21,3,2,0,7,12,299
21,3,2,0,12,2,557
21,3,2,0,12,7,557
21,3,2,0,12,12,557
21,3,2,0,2,2,152
21,3,2,0,2,7,152
21,3,2,0,2,12,152
21,3,2,0,7,2,299
21,3,2,0,7,7,299
21,3,2,0,7,12,299
21,3,2,0,12,2,557
21,3,2,0,12,7,557
21,3,2,0,12,12,557
21,3,2,2,2,2,152
21,3,2,2,2,7,152
21,3,2,2,2,12,152
21,3,2,2,7,2,299
21,3,2,2,7,7,299
21,3,2,2,7,12,299
21,3,2,2,12,2,557
21,3,2,2,12,7,557
21,3,2,2,12,12,557
21,3,2,2,2,2,152
21,3,2,2,2,7,152
21,3,2,2,2,12,152
21,3,2,2,7,2,299
21,3,2,2,7,7,299
21,3,2,2,7,12,299
21,3,2,2,12,2,557
21,3,2,2,12,7,557
21,3,2,2,12,12,557
21,3,2,2,2,2,152
21,3,2,2,2,7,152
21,3,2,2,2,12,152
21,3,2,2,7,2,299
21,3,2,2,7,7,299
21,3,2,2,7,12,299
21,3,2,2,12,2,557
21,3,2,2,12,7,557
21,3,2,2,12,12,557
21,3,2,4,2,2,152
21,3,2,4,2,7,152
21,3,2,4,2,12,152
21,3,2,4,7,2,299
21,3,2,4,7,7,299
21,3,2,4,7,12,299
21,3,2,4,12,2,557
21,3,2,4,12,7,557
21,3,2,4,12,12,557
21,3,2,4,2,2,152
21,3,2,4,2,7,152
21,3,2,4,2,12,152
21,3,2,4,7,2,299
21,3,2,4,7,7,299
21,3,2,4,7,12,299
21,3,2,4,12,2,557
21,3,2,4,12,7,557
21,3,2,4,12,12,557
21,3,2,4,2,2,152
21,3,2,4,2,7,152
21,3,2,4,2,12,152
21,3,2,4,7,2,299
21,3,2,4,7,7,299
21,3,2,4,7,12,299
21,3,2,4,12,2,557
21,3,2,4,12,7,557
21,3,2,4,12,12,557
21,3,2,6,2,2,152
21,3,2,6,2,7,152
21,3,2,6,2,12,152
21,3,2,6,7,2,299
21,3,2,6,7,7,299
21,3,2,6,7,12,299
21,3,2,6,12,2,557
21,3,2,6,12,7,557
21,3,2,6,12,12,557
21,3,2,6,2,2,152
21,3,2,6,2,7,152
21,3,2,6,2,12,152
21,3,2,6,7,2,299
21,3,2,6,7,7,299
21,3,2,6,7,12,299
21,3,2,6,12,2,557
21,3,2,6,12,7,557
21,3,2,6,12,12,557
21,3,2,6,2,2,152
21,3,2,6,2,7,152
21,3,2,6,2,12,152
21,3,2,6,7,2,299
21,3,2,6,7,7,299
21,3,2,6,7,12,299
21,3,2,6,12,2,557
21,3,2,6,12,7,557
21,3,2,6,12,12,557
21,3,4,0,2,2,172
21,3,4,0,2,7,172
21,3,4,0,2,12,172
21,3,4,0,7,2,186
21,3,4,0,7,7,186
21,3,4,0,7,12,186
21,3,4,0,12,2,352
21,3,4,0,12,7,352
21,3,4,0,12,12,352
21,3,4,0,2,2,172
21,3,4,0,2,7,172
21,3,4,0,2,12,172
21,3,4,0,7,2,186
21,3,4,0,7,7,186
21,3,4,0,7,12,186
21,3,4,0,12,2,352
21,3,4,0,12,7,352
21,3,4,0,12,12,352
21,3,4,0,2,2,172
21,3,4,0,2,7,172
21,3,4,0,2,12,172
21,3,4,0,7,2,186
21,3,4,0,7,7,186
21,3,4,0,7,12,186
21,3,4,0,12,2,352
21,3,4,0,12,7,352
21,3,4,0,12,12,352
21,3,4,2,2,2,172
21,3,4,2,2,7,172
21,3,4,2,2,12,172
21,3,4,2,7,2,186
21,3,4,2,7,7,186
21,3,4,2,7,12,186
21,3,4,2,12,2,352
21,3,4,2,12,7,352
21,3,4,2,12,12,352
21,3,4,2,2,2,172
21,3,4,2,2,7,172
21,3,4,2,2,12,172
21,3,4,2,7,2,186
21,3,4,2,7,7,186
21,3,4,2,7,12,186
21,3,4,2,12,2,352
21,3,4,2,12,7,352
21,3,4,2,12,12,352
21,3,4,2,2,2,172
21,3,4,2,2,7,172
21,3,4,2,2,12,172
21,3,4,2,7,2,186
21,3,4,2,7,7,186
21,3,4,2,7,12,186
21,3,4,2,12,2,352
21,3,4,2,12,7,352
21,3,4,2,12,12,352
21,3,4,4,2,2,172
21,3,4,4,2,7,172
21,3,4,4,2,12,172
21,3,4,4,7,2,186
21,3,4,4,7,7,186
21,3,4,4,7,12,186
21,3,4,4,12,2,352
21,3,4,4,12,7,352
21,3,4,4,12,12,352
21,3,4,4,2,2,172
21,3,4,4,2,7,172
21,3,4,4,2,12,172
21,3,4,4,7,2,186
21,3,4,4,7,7,186
21,3,4,4,7,12,186
21,3,4,4,12,2,352
21,3,4,4,12,7,352
21,3,4,4,12,12,352
21,3,4,4,2,2,172
21,3,4,4,2,7,172
21,3,4,4,2,12,172
21,3,4,4,7,2,186
21,3,4,4,7,7,186
21,3,4,4,7,12,186
21,3,4,4,12,2,352
21,3,4,4,12,7,352
21,3,4,4,12,12,352
21,3,4,6,2,2,172
21,3,4,6,2,7,172
21,3,4,6,2,12,172
21,3,4,6,7,2,186
21,3,4,6,7,7,186
21,3,4,6,7,12,186
21,3,4,6,12,2,352
21,3,4,6,12,7,352
21,3,4,6,12,12,352
21,3,4,6,2,2,172
21,3,4,6,2,7,172
21,3,4,6,2,12,172
21,3,4,6,7,2,186
21,3,4,6,7,7,186
21,3,4,6,7,12,186
21,3,4,6,12,2,352
21,3,4,6,12,7,352
21,3,4,6,12,12,352
21,3,4,6,2,2,172
21,3,4,6,2,7,172
21,3,4,6,2,12,172
21,3,4,6,7,2,186
21,3,4,6,7,7,186
21,3,4,6,7,12,186
21,3,4,6,12,2,352
21,3,4,6,12,7,352
21,3,4,6,12,12,352
21,3,6,0,2,2,188
21,3,6,0,2,7,188
21,3,6,0,2,12,188
21,3,6,0,7,2,188
21,3,6,0,7,7,188
21,3,6,0,7,12,188
21,3,6,0,12,2,250
21,3,6,0,12,7,250
21,3,6,0,12,12,250
21,3,6,0,2,2,188
21,3,6,0,2,7,188
21,3,6,0,2,12,188
21,3,6,0,7,2,188
21,3,6,0,7,7,188
21,3,6,0,7,12,188
21,3,6,0,12,2,250
21,3,6,0,12,7,250
21,3,6,0,12,12,250
21,3,6,0,2,2,188
21,3,6,0,2,7,188
21,3,6,0,2,12,188
21,3,6,0,7,2,188
21,3,6,0,7,7,188
21,3,6,0,7,12,188
21,3,6,0,12,2,250
21,3,6,0,12,7,250
21,3,6,0,12,12,250
21,3,6,2,2,2,188
21,3,6,2,2,7,188
21,3,6,2,2,12,188
21,3,6,2,7,2,188
21,3,6,2,7,7,188
21,3,6,2,7,12,188
21,3,6,2,12,2,250
21,3,6,2,12,7,250
21,3,6,2,12,12,250
21,3,6,2,2,2,188
21,3,6,2,2,7,188
21,3,6,2,2,12,188
21,3,6,2,7,2,188
21,3,6,2,7,7,188
21,3,6,2,7,12,188
21,3,6,2,12,2,250
21,3,6,2,12,7,250
21,3,6,2,12,12,250
21,3,6,2,2,2,188
21,3,6,2,2,7,188
21,3,6,2,2,12,188
21,3,6,2,7,2,188
21,3,6,2,7,7,188
21,3,6,2,7,12,188
21,3,6,2,12,2,250
21,3,6,2,12,7,250
21,3,6,2,12,12,250
21,3,6,4,2,2,188
21,3,6,4,2,7,188
21,3,6,4,2,12,188
21,3,6,4,7,2,188
21,3,6,4,7,7,188
21,3,6,4,7,12,188
21,3,6,4,12,2,250
21,3,6,4,12,7,250
21,3,6,4,12,12,250
21,3,6,4,2,2,188
21,3,6,4,2,7,188
21,3,6,4,2,12,188
21,3,6,4,7,2,188
21,3,6,4,7,7,188
21,3,6,4,7,12,188
21,3,6,4,12,2,250
21,3,6,4,12,7,250
21,3,6,4,12,12,250
21,3,6,4,2,2,188
21,3,6,4,2,7,188
21,3,6,4,2,12,188
21,3,6,4,7,2,188
21,3,6,4,7,7,188
21,3,6,4,7,12,188
21,3,6,4,12,2,250
21,3,6,4,12,7,250
21,3,6,4,12,12,250
21,3,6,6,2,2,188
21,3,6,6,2,7,188
21,3,6,6,2,12,188
21,3,6,6,7,2,188
21,3,6,6,7,7,188
21,3,6,6,7,12,188
21,3,6,6,12,2,250
21,3,6,6,12,7,250
21,3,6,6,12,12,250
21,3,6,6,2,2,188
21,3,6,6,2,7,188
21,3,6,6,2,12,188
21,3,6,6,7,2,188
21,3,6,6,7,7,188
21,3,6,6,7,12,188
21,3,6,6,12,2,250
21,3,6,6,12,7,250
21,3,6,6,12,12,250
21,3,6,6,2,2,188
21,3,6,6,2,7,188
21,3,6,6,2,12,188
21,3,6,6,7,2,188
21,3,6,6,7,7,188
21,3,6,6,7,12,188
21,3,6,6,12,2,250
21,3,6,6,12,7,250
21,3,6,6,12,12,250
29,0,0,0,2,2,151
29,0,0,0,2,7,151
29,0,0,0,2,12,151
29,0,0,0,7,2,206
29,0,0,0,7,7,206
29,0,0,0,7,12,206
29,0,0,0,12,2,195
29,0,0,0,12,7,195
29,0,0,0,12,12,195
29,0,0,0,2,2,151
29,0,0,0,2,7,151
29,0,0,0,2,12,151
29,0,0,0,7,2,206
29,0,0,0,7,7,206
29,0,0,0,7,12,206
29,0,0,0,12,2,195
29,0,0,0,12,7,195
29,0,0,0,12,12,195
29,0,0,0,2,2,151
29,0,0,0,2,7,151
29,0,0,0,2,12,151
29,0,0,0,7,2,206
29,0,0,0,7,7,206
29,0,0,0,7,12,206
29,0,0,0,12,2,195
29,0,0,0,12,7,195
29,0,0,0,12,12,195
29,0,0,2,2,2,151
29,0,0,2,2,7,151
29,0,0,2,2,12,151
29,0,0,2,7,2,206
29,0,0,2,7,7,206
29,0,0,2,7,12,206
29,0,0,2,12,2,195
29,0,0,2,12,7,195
29,0,0,2,12,12,195
29,0,0,2,2,2,151
29,0,0,2,2,7,151
29,0,0,2,2,12,151
29,0,0,2,7,2,206
29,0,0,2,7,7,206
29,0,0,2,7,12,206
29,0,0,2,12,2,195
29,0,0,2,12,7,195
29,0,0,2,12,12,195
29,0,0,2,2,2,151
29,0,0,2,2,7,151
29,0,0,2,2,12,151
29,0,0,2,7,2,206
29,0,0,2,7,7,206
29,0,0,2,7,12,206
29,0,0,2,12,2,195
29,0,0,2,12,7,195
29,0,0,2,12,12,195
29,0,0,4,2,2,151
29,0,0,4,2,7,151
29,0,0,4,2,12,151
29,0,0,4,7,2,206
29,0,0,4,7,7,206
29,0,0,4,7,12,206
29,0,0,4,12,2,195
29,0,0,4,12,7,195
29,0,0,4,12,12,195
29,0,0,4,2,2,151
29,0,0,4,2,7,151
29,0,0,4,2,12,151
29,0,0,4,7,2,206
29,0,0,4,7,7,206
29,0,0,4,7,12,206
29,0,0,4,12,2,195
29,0,0,4,12,7,195
29,0,0,4,12,12,195
29,0,0,4,2,2,151
29,0,0,4,2,7,151
29,0,0,4,2,12,151
29,0,0,4,7,2,206
29,0,0,4,7,7,206
29,0,0,4,7,12,206
29,0,0,4,12,2,195
29,0,0,4,12,7,195
29,0,0,4,12,12,195
29,0,0,6,2,2,151
29,0,0,6,2,7,151
29,0,0,6,2,12,151
29,0,0,6,7,2,206
29,0,0,6,7,7,206
29,0,0,6,7,12,206
29,0,0,6,12,2,195
29,0,0,6,12,7,195
29,0,0,6,12,12,195
29,0,0,6,2,2,151
29,0,0,6,2,7,151
29,0,0,6,2,12,151
29,0,0,6,7,2,206
29,0,0,6,7,7,206
29,0,0,6,7,12,206
29,0,0,6,12,2,195
29,0,0,6,12,7,195
29,0,0,6,12,12,195
29,0,0,6,2,2,151
29,0,0,6,2,7,151
29,0,0,6,2,12,151
29,0,0,6,7,2,206
29,0,0,6,7,7,206
29,0,0,6,7,12,206
29,0,0,6,12,2,195
29,0,0,6,12,7,195
29,0,0,6,12,12,195
29,0,2,0,2,2,144
29,0,2,0,2,7,144
29,0,2,0,2,12,144
29,0,2,0,7,2,246
29,0,2,0,7,7,246
29,0,2,0,7,12,246
29,0,2,0,12,2,545
29,0,2,0,12,7,545
29,0,2,0,12,12,545
29,0,2,0,2,2,144
29,0,2,0,2,7,144
29,0,2,0,2,12,144
29,0,2,0,7,2,246
29,0,2,0,7,7,246
29,0,2,0,7,12,246
29,0,2,0,12,2,545
29,0,2,0,12,7,545
29,0,2,0,12,12,545
29,0,2,0,2,2,144
29,0,2,0,2,7,144
29,0,2,0,2,12,144
29,0,2,0,7,2,246
29,0,2,0,7,7,246
29,0,2,0,7,12,246
29,0,2,0,12,2,545
29,0,2,0,12,7,545
29,0,2,0,12,12,545
29,0,2,2,2,2,144
29,0,2,2,2,7,144
29,0,2,2,2,12,144
29,0,2,2,7,2,246
29,0,2,2,7,7,246
29,0,2,2,7,12,246
29,0,2,2,12,2,545
29,0,2,2,12,7,545
29,0,2,2,12,12,545
29,0,2,2,2,2,144
29,0,2,2,2,7,144
29,0,2,2,2,12,144
29,0,2,2,7,2,246
29,0,2,2,7,7,246
29,0,2,2,7,12,246
29,0,2,2,12,2,545
29,0,2,2,12,7,545
29,0,2,2,12,12,545
29,0,2,2,2,2,144
29,0,2,2,2,7,144
29,0,2,2,2,12,144
29,0,2,2,7,2,246
29,0,2,2,7,7,246
29,0,2,2,7,12,246
29,0,2,2,12,2,545
29,0,2,2,12,7,545
29,0,2,2,12,12,545
29,0,2,4,2,2,144
29,0,2,4,2,7,144
29,0,2,4,2,12,144
29,0,2,4,7,2,246
29,0,2,4,7,7,246
29,0,2,4,7,12,246
29,0,2,4,12,2,545
29,0,2,4,12,7,545
29,0,2,4,12,12,545
29,0,2,4,2,2,144
29,0,2,4,2,7,144
29,0,2,4,2,12,144
29,0,2,4,7,2,246
29,0,2,4,7,7,246
29,0,2,4,7,12,246
29,0,2,4,12,2,545
29,0,2,4,12,7,545
29,0,2,4,12,12,545
29,0,2,4,2,2,144
29,0,2,4,2,7,144
29,0,2,4,2,12,144
29,0,2,4,7,2,246
29,0,2,4,7,7,246
29,0,2,4,7,12,246
29,0,2,4,12,2,545
29,0,2,4,12,7,545
29,0,2,4,12,12,545
29,0,2,6,2,2,144
29,0,2,6,2,7,144
29,0,2,6,2,12,144
29,0,2,6,7,2,246
29,0,2,6,7,7,246
29,0,2,6,7,12,246
29,0,2,6,12,2,545
29,0,2,6,12,7,545
29,0,2,6,12,12,545
29,0,2,6,2,2,144
29,0,2,6,2,7,144
29,0,2,6,2,12,144
29,0,2,6,7,2,246
29,0,2,6,7,7,246
29,0,2,6,7,12,246
29,0,2,6,12,2,545
29,0,2,6,12,7,545
29,0,2,6,12,12,545
29,0,2,6,2,2,144
29,0,2,6,2,7,144
29,0,2,6,2,12,144
29,0,2,6,7,2,246
29,0,2,6,7,7,246
29,0,2,6,7,12,246
29,0,2,6,12,2,545
29,0,2,6,12,7,545
29,0,2,6,12,12,545
29,0,4,0,2,2,161
29,0,4,0,2,7,161
29,0,4,0,2,12,161
29,0,4,0,7,2,164
29,0,4,0,7,7,164
29,0,4,0,7,12,164
29,0,4,0,12,2,319
29,0,4,0,12,7,319
29,0,4,0,12,12,319
29,0,4,0,2,2,161
29,0,4,0,2,7,161
29,0,4,0,2,12,161
29,0,4,0,7,2,164
29,0,4,0,7,7,164
29,0,4,0,7,12,164
29,0,4,0,12,2,319
29,0,4,0,12,7,319
29,0,4,0,12,12,319
29,0,4,0,2,2,161
29,0,4,0,2,7,161
29,0,4,0,2,12,161
29,0,4,0,7,2,164
29,0,4,0,7,7,164
29,0,4,0,7,12,164
29,0,4,0,12,2,319
29,0,4,0,12,7,319
29,0,4,0,12,12,319
29,0,4,2,2,2,161
29,0,4,2,2,7,161
29,0,4,2,2,12,161
29,0,4,2,7,2,164
29,0,4,2,7,7,164
29,0,4,2,7,12,164
29,0,4,2,12,2,319
29,0,4,2,12,7,319
29,0,4,2,12,12,319
29,0,4,2,2,2,161
29,0,4,2,2,7,161
29,0,4,2,2,12,161
29,0,4,2,7,2,164
29,0,4,2,7,7,164
29,0,4,2,7,12,164
29,0,4,2,12,2,319
29,0,4,2,12,7,319
29,0,4,2,12,12,319
29,0,4,2,2,2,161
29,0,4,2,2,7,161
29,0,4,2,2,12,161
29,0,4,2,7,2,164
29,0,4,2,7,7,164
29,0,4,2,7,12,164
29,0,4,2,12,2,319
