assembly_id,numSeqs,n50,smallest,largest,totLen,K,M,d,D,L,e,t,time,gz_size,ut_weight,ut_optimum,ut_max,ut_result,ut_time,brm_weight,brm_optimum,brm_max,brm_time,brm_total,brm_good,brm_bad,brm_paired,brm_unpaired,brm_proper_pair,brm_improper_pair,brm_proper_orientation,brm_improper_orientation,brm_both_mapped,brm_same_contig,brm_realistic,brm_unrealistic,brm_result,rba_weight,rba_optimum,rba_max,rba_time,rba_result,rba_query_hits,rba_target_hits,rba_mean_q_bitscore,rba_mean_t_bitscore
1758,2431,151,100,1740,375463,29,0,0,2,200,2,12,54.994065924,125366,1.0,0,2431.0,2021,4.299709189,1.0,0.0,1.0,0.47466232,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.621202619,741,1204,3541,103.852,133.789
1759,247,206,100,1586,50664,29,0,0,2,200,7,2,50.889845087,17256,1.0,0,247.0,184,3.398991966,1.0,0.0,1.0,0.251976887,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.027571169,124,141,457,130.145,162.467
1760,247,206,100,1586,50664,29,0,0,2,200,7,7,51.498409228,17256,1.0,0,247.0,184,3.395619278,1.0,0.0,1.0,0.249418601,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.345990226,125,141,457,131.089,165.276
1761,247,206,100,1586,50664,29,0,0,2,200,7,12,51.908438029,17256,1.0,0,247.0,184,3.382058495,1.0,0.0,1.0,0.250507264,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.065344265,125,141,457,130.873,165.276
1762,149,195,100,1546,28668,29,0,0,2,200,12,2,51.355589321,9980,1.0,0,149.0,102,3.048346258,1.0,0.0,1.0,0.231697494,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.176950624,92,91,258,112.723,151.935
1763,149,195,100,1546,28668,29,0,0,2,200,12,7,52.569779079,9980,1.0,0,149.0,102,3.145020832,1.0,0.0,1.0,0.230005793,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.151867589,92,91,258,112.723,152.5
1764,149,195,100,1546,28668,29,0,0,2,200,12,12,51.716740771,9980,1.0,0,149.0,102,3.072571258,1.0,0.0,1.0,0.231050021,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.993488953,90,91,258,112.561,147.788
1765,2431,151,100,1740,375463,29,0,0,2,200,2,2,52.909802716,125366,1.0,0,2431.0,2021,4.468085124,1.0,0.0,1.0,0.478505933,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.321912314,741,1204,3541,103.852,133.789
1766,2431,151,100,1740,375463,29,0,0,2,200,2,7,53.202731689,125366,1.0,0,2431.0,2021,4.442624041,1.0,0.0,1.0,0.472488654,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.478427469,741,1204,3541,103.852,133.789
1767,2431,151,100,1740,375463,29,0,0,2,200,2,12,53.256499685,125366,1.0,0,2431.0,2021,4.402775596,1.0,0.0,1.0,0.475600545,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.506609756,742,1204,3541,104.191,132.669
1768,247,206,100,1586,50664,29,0,0,2,200,7,2,52.382968817,17256,1.0,0,247.0,184,3.769121992,1.0,0.0,1.0,0.262316287,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.270994249,125,141,457,131.089,163.95
1769,247,206,100,1586,50664,29,0,0,2,200,7,7,50.399588792,17256,1.0,0,247.0,184,3.418725194,1.0,0.0,1.0,0.27118863,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.157090247,125,141,457,131.089,160.675
1770,247,206,100,1586,50664,29,0,0,2,200,7,12,49.976385544,17256,1.0,0,247.0,184,3.358348839,1.0,0.0,1.0,0.269679722,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.277831091,125,141,457,131.089,164.24
1771,149,195,100,1546,28668,29,0,0,2,200,12,2,51.038741405,9980,1.0,0,149.0,102,3.157067419,1.0,0.0,1.0,0.233921024,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.03315127,92,91,258,112.723,149.887
1772,149,195,100,1546,28668,29,0,0,2,200,12,7,51.993824192,9980,1.0,0,149.0,102,3.138047768,1.0,0.0,1.0,0.239963483,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.847964832,90,91,258,112.561,147.788
1773,149,195,100,1546,28668,29,0,0,2,200,12,12,50.613186601,9980,1.0,0,149.0,102,3.176659897,1.0,0.0,1.0,0.238674075,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.961072514,90,91,258,112.561,143.307
1774,2431,151,100,1740,375463,29,0,0,2,200,2,2,55.003898208,125366,1.0,0,2431.0,2021,4.304521934,1.0,0.0,1.0,0.483553579,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.415586291,742,1204,3541,104.191,132.669
1775,2431,151,100,1740,375463,29,0,0,2,200,2,7,54.840020879,125366,1.0,0,2431.0,2021,4.310449553,1.0,0.0,1.0,0.472554682,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.081067355,741,1204,3541,103.852,133.789
1776,2431,151,100,1740,375463,29,0,0,2,200,2,12,53.447699523,125366,1.0,0,2431.0,2021,4.376149742,1.0,0.0,1.0,0.476876642,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,18.72062949,741,1204,3541,103.852,133.789
1777,247,206,100,1586,50664,29,0,0,2,200,7,2,51.390239819,17256,1.0,0,247.0,184,3.312198807,1.0,0.0,1.0,0.256131303,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.149275199,125,141,457,131.089,165.276
1778,247,206,100,1586,50664,29,0,0,2,200,7,7,52.831415504,17256,1.0,0,247.0,184,3.395405,1.0,0.0,1.0,0.271619711,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.210353745,125,141,457,131.089,164.24
1779,247,206,100,1586,50664,29,0,0,2,200,7,12,52.086996801,17256,1.0,0,247.0,184,3.346090023,1.0,0.0,1.0,0.251670791,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.367990468,125,141,457,131.089,165.276
1780,149,195,100,1546,28668,29,0,0,2,200,12,2,50.853905519,9980,1.0,0,149.0,102,3.24436752,1.0,0.0,1.0,0.271469472,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.096261059,92,91,258,112.723,152.5
1781,149,195,100,1546,28668,29,0,0,2,200,12,7,51.388928791,9980,1.0,0,149.0,102,3.151949407,1.0,0.0,1.0,0.25218073,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,14.026705208,92,91,258,112.723,152.5
1782,149,195,100,1546,28668,29,0,0,2,200,12,12,50.273535046,9980,1.0,0,149.0,102,3.218617405,1.0,0.0,1.0,0.240243922,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.154763173,92,91,258,112.723,152.5
1783,2431,151,100,1740,375463,29,0,0,4,200,2,2,51.136286554,125366,1.0,0,2431.0,2021,4.353334866,1.0,0.0,1.0,0.479632636,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.094195921,741,1204,3541,103.852,133.789
1784,2431,151,100,1740,375463,29,0,0,4,200,2,7,53.986788451,125366,1.0,0,2431.0,2021,4.290867316,1.0,0.0,1.0,0.472348776,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.377762749,741,1204,3542,103.852,133.789
1785,2431,151,100,1740,375463,29,0,0,4,200,2,12,55.965364586,125366,1.0,0,2431.0,2021,4.28410896,1.0,0.0,1.0,0.476154931,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.519546154,741,1204,3541,103.852,133.789
1786,247,206,100,1586,50664,29,0,0,4,200,7,2,52.234340864,17256,1.0,0,247.0,184,3.336706637,1.0,0.0,1.0,0.249192299,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.240807974,125,141,457,131.089,164.86
1787,247,206,100,1586,50664,29,0,0,4,200,7,7,52.292957809,17256,1.0,0,247.0,184,3.444636085,1.0,0.0,1.0,0.255475763,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.147357742,125,141,457,131.089,164.542
1788,247,206,100,1586,50664,29,0,0,4,200,7,12,50.531055647,17256,1.0,0,247.0,184,3.400485487,1.0,0.0,1.0,0.249166322,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.053626479,125,141,457,131.089,165.276
1789,149,195,100,1546,28668,29,0,0,4,200,12,2,48.767393257,9980,1.0,0,149.0,102,3.203057748,1.0,0.0,1.0,0.240894671,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.051403729,92,91,258,112.723,152.5
1790,149,195,100,1546,28668,29,0,0,4,200,12,7,53.435833103,9980,1.0,0,149.0,102,3.162993224,1.0,0.0,1.0,0.261643374,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.041030617,92,91,258,112.723,152.5
1791,149,195,100,1546,28668,29,0,0,4,200,12,12,51.399389517,9980,1.0,0,149.0,102,3.125247293,1.0,0.0,1.0,0.244487703,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.196942166,92,91,258,112.723,150.703
1792,2431,151,100,1740,375463,29,0,0,4,200,2,2,54.003326858,125366,1.0,0,2431.0,2021,4.337129787,1.0,0.0,1.0,0.475707145,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.39209406,741,1204,3541,103.852,133.789
1793,2431,151,100,1740,375463,29,0,0,4,200,2,7,53.967816801,125366,1.0,0,2431.0,2021,4.399192467,1.0,0.0,1.0,0.474076711,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.254227887,741,1204,3541,103.852,133.789
1794,2431,151,100,1740,375463,29,0,0,4,200,2,12,54.774996773,125366,1.0,0,2431.0,2021,4.62140174,1.0,0.0,1.0,0.465734922,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.292323116,741,1204,3541,103.852,133.789
1795,247,206,100,1586,50664,29,0,0,4,200,7,2,50.260071558,17256,1.0,0,247.0,184,3.404984453,1.0,0.0,1.0,0.248002573,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,15.115969109,125,141,457,131.089,165.276
1796,247,206,100,1586,50664,29,0,0,4,200,7,7,51.356909489,17256,1.0,0,247.0,184,3.360766962,1.0,0.0,1.0,0.25576479,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.081449988,125,141,457,131.089,165.276
1797,247,206,100,1586,50664,29,0,0,4,200,7,12,51.075691927,17256,1.0,0,247.0,184,3.349924588,1.0,0.0,1.0,0.264502334,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.208562802,125,141,457,131.089,165.276
1798,149,195,100,1546,28668,29,0,0,4,200,12,2,50.409515624,9980,1.0,0,149.0,102,3.070910149,1.0,0.0,1.0,0.250866155,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.953608665,92,91,258,112.723,152.5
1799,149,195,100,1546,28668,29,0,0,4,200,12,7,52.862292261,9980,1.0,0,149.0,102,3.090348626,1.0,0.0,1.0,0.241143516,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.198553673,92,91,258,112.723,151.935
1800,149,195,100,1546,28668,29,0,0,4,200,12,12,51.958454777,9980,1.0,0,149.0,102,3.143653964,1.0,0.0,1.0,0.244421847,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.164420958,92,91,258,112.723,149.887
1801,2431,151,100,1740,375463,29,0,0,4,200,2,2,48.486152999,125366,1.0,0,2431.0,2021,4.358341089,1.0,0.0,1.0,0.470004404,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.679703023,741,1204,3541,103.852,133.626
1802,2431,151,100,1740,375463,29,0,0,4,200,2,7,51.517132186,125366,1.0,0,2431.0,2021,4.383117374,1.0,0.0,1.0,0.464673043,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.233402536,742,1204,3541,104.191,132.669
1803,2431,151,100,1740,375463,29,0,0,4,200,2,12,53.736766046,125366,1.0,0,2431.0,2021,4.305153125,1.0,0.0,1.0,0.470698128,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.028018738,741,1204,3541,103.852,133.789
1804,247,206,100,1586,50664,29,0,0,4,200,7,2,50.926190041,17256,1.0,0,247.0,184,3.363160182,1.0,0.0,1.0,0.26387118,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.283219193,125,141,457,131.089,164.542
1805,247,206,100,1586,50664,29,0,0,4,200,7,7,51.682215196,17256,1.0,0,247.0,184,3.354735317,1.0,0.0,1.0,0.272890164,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.436481423,125,141,457,131.089,159.239
1806,247,206,100,1586,50664,29,0,0,4,200,7,12,50.984072656,17256,1.0,0,247.0,184,3.343101947,1.0,0.0,1.0,0.266620841,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.225008339,125,141,457,131.089,164.244
1807,149,195,100,1546,28668,29,0,0,4,200,12,2,47.457975868,9980,1.0,0,149.0,102,3.149283506,1.0,0.0,1.0,0.242723589,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.019804863,92,91,258,112.723,151.935
1808,149,195,100,1546,28668,29,0,0,4,200,12,7,52.134348529,9980,1.0,0,149.0,102,3.08460388,1.0,0.0,1.0,0.241898597,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.103910782,92,91,258,112.723,151.935
1809,149,195,100,1546,28668,29,0,0,4,200,12,12,51.188334842,9980,1.0,0,149.0,102,3.145100699,1.0,0.0,1.0,0.25154632,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.076298395,90,91,258,112.561,147.788
1810,2431,151,100,1740,375463,29,0,0,6,200,2,2,53.147468809,125366,1.0,0,2431.0,2021,4.287262354,1.0,0.0,1.0,0.47325056,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.453796139,741,1204,3541,103.852,133.789
1811,2431,151,100,1740,375463,29,0,0,6,200,2,7,51.343071814,125366,1.0,0,2431.0,2021,4.287711751,1.0,0.0,1.0,0.480415408,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.170028346,741,1204,3541,103.852,133.789
1812,2431,151,100,1740,375463,29,0,0,6,200,2,12,51.382229882,125366,1.0,0,2431.0,2021,4.330590388,1.0,0.0,1.0,0.477615371,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.107691877,742,1204,3541,104.191,132.669
1813,247,206,100,1586,50664,29,0,0,6,200,7,2,47.888736356,17256,1.0,0,247.0,184,3.35076221,1.0,0.0,1.0,0.264987803,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.016632722,125,141,457,131.089,165.276
1814,247,206,100,1586,50664,29,0,0,6,200,7,7,49.039220724,17256,1.0,0,247.0,184,3.29611858,1.0,0.0,1.0,0.267877955,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.156006984,125,141,457,131.089,160.083
1815,247,206,100,1586,50664,29,0,0,6,200,7,12,54.505465826,17256,1.0,0,247.0,184,3.337402889,1.0,0.0,1.0,0.257525923,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.876082978,125,141,457,131.089,165.276
1816,149,195,100,1546,28668,29,0,0,6,200,12,2,50.850631289,9980,1.0,0,149.0,102,3.278026917,1.0,0.0,1.0,0.255138522,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.904051291,92,91,258,112.723,149.887
1817,149,195,100,1546,28668,29,0,0,6,200,12,7,52.256324333,9980,1.0,0,149.0,102,3.311193323,1.0,0.0,1.0,0.254482753,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.013522995,92,91,258,112.723,152.5
1818,149,195,100,1546,28668,29,0,0,6,200,12,12,48.794986762,9980,1.0,0,149.0,102,3.068902197,1.0,0.0,1.0,0.256736226,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.855995034,92,91,258,112.723,152.5
1819,2431,151,100,1740,375463,29,0,0,6,200,2,2,48.879208423,125366,1.0,0,2431.0,2021,4.302349336,1.0,0.0,1.0,0.481487969,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.070550934,741,1204,3541,103.852,133.789
1820,2431,151,100,1740,375463,29,0,0,6,200,2,7,51.428202904,125366,1.0,0,2431.0,2021,4.292151818,1.0,0.0,1.0,0.480978821,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,16.972493625,741,1204,3542,103.852,133.789
1821,2431,151,100,1740,375463,29,0,0,6,200,2,12,53.35785831,125366,1.0,0,2431.0,2021,4.327654745,1.0,0.0,1.0,0.481070028,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.21796858,741,1204,3541,103.852,133.626
1822,247,206,100,1586,50664,29,0,0,6,200,7,2,53.373867293,17256,1.0,0,247.0,184,3.376217634,1.0,0.0,1.0,0.263334081,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.057423934,125,141,457,131.089,164.86
1823,247,206,100,1586,50664,29,0,0,6,200,7,7,53.574061562,17256,1.0,0,247.0,184,3.335749021,1.0,0.0,1.0,0.255531928,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,13.997961191,125,141,457,131.089,164.191
1824,247,206,100,1586,50664,29,0,0,6,200,7,12,50.825276989,17256,1.0,0,247.0,184,3.248476158,1.0,0.0,1.0,0.255389298,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,13.957967767,125,141,457,131.089,164.542
1825,149,195,100,1546,28668,29,0,0,6,200,12,2,49.145223453,9980,1.0,0,149.0,102,3.034310288,1.0,0.0,1.0,0.244561705,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,14.276306832,92,91,258,112.723,149.071
1826,149,195,100,1546,28668,29,0,0,6,200,12,7,47.748898571,9980,1.0,0,149.0,102,3.139689265,1.0,0.0,1.0,0.247133435,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.842776743,92,91,258,112.723,152.5
1827,149,195,100,1546,28668,29,0,0,6,200,12,12,53.615379589,9980,1.0,0,149.0,102,3.202195746,1.0,0.0,1.0,0.241032761,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.87867746,92,91,258,112.723,147.685
1828,2431,151,100,1740,375463,29,0,0,6,200,2,2,54.684756848,125366,1.0,0,2431.0,2021,4.316407767,1.0,0.0,1.0,0.588351781,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.240843148,741,1204,3541,103.852,133.789
1829,2431,151,100,1740,375463,29,0,0,6,200,2,7,53.907331616,125366,1.0,0,2431.0,2021,4.297573687,1.0,0.0,1.0,0.475326934,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.091994681,742,1204,3541,103.852,133.724
1830,2431,151,100,1740,375463,29,0,0,6,200,2,12,54.269823939,125366,1.0,0,2431.0,2021,4.296854004,1.0,0.0,1.0,0.461580977,32664,32664,0,32664,0,32664,0,32664,0,0,0,0,0,0,1.0,26000,26000.0,17.12341184,741,1204,3541,103.852,133.789
1831,247,206,100,1586,50664,29,0,0,6,200,7,2,44.410806377,17256,1.0,0,247.0,184,3.315072731,1.0,0.0,1.0,0.251622341,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,13.874281959,125,141,457,131.089,165.276
1832,247,206,100,1586,50664,29,0,0,6,200,7,7,53.260973219,17256,1.0,0,247.0,184,3.323405496,1.0,0.0,1.0,0.249249648,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,15.027844139,125,141,457,131.089,165.276
1833,247,206,100,1586,50664,29,0,0,6,200,7,12,56.199919066,17256,1.0,0,247.0,184,3.326406407,1.0,0.0,1.0,0.245656461,17766,17765,0,17765,0,17765,0,17765,0,0,0,0,0,0,1.0,26000,26000.0,14.045328086,125,141,457,131.089,164.24
1834,149,195,100,1546,28668,29,0,0,6,200,12,2,56.396648664,9980,1.0,0,149.0,102,3.147104946,1.0,0.0,1.0,0.240199496,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.930029478,92,91,258,112.723,152.5
1835,149,195,100,1546,28668,29,0,0,6,200,12,7,56.849734296,9980,1.0,0,149.0,102,3.100168083,1.0,0.0,1.0,0.243159035,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,12.984040708,92,91,258,112.723,152.5
1836,149,195,100,1546,28668,29,0,0,6,200,12,12,56.704942516,9980,1.0,0,149.0,102,3.014811778,1.0,0.0,1.0,0.230936403,13928,13928,0,13928,0,13928,0,13928,0,0,0,0,0,0,1.0,26000,26000.0,13.073067487,92,91,258,112.723,152.5
1837,835,144,100,1663,134474,29,0,2,0,200,2,2,18.783542614,45360,1.0,0,835.0,718,3.785818137,1.0,0.0,1.0,0.309487725,23783,23783,0,23783,0,23783,0,23783,0,0,0,0,0,0,1.0,26000,26000.0,15.029635657,310,455,1127,110.262,143.932
1838,835,144,100,1663,134474,29,0,2,0,200,2,7,16.04261887,45360,1.0,0,835.0,718,3.725636626,1.0,0.0,1.0,0.301338447,23783,23783,0,23783,0,23783,0,23783,0,0,0,0,0,0,1.0,26000,26000.0,14.940211946,310,455,1127,111.892,141.359
1839,835,144,100,1663,134474,29,0,2,0,200,2,12,24.027239748,45360,1.0,0,835.0,718,3.708955802,1.0,0.0,1.0,0.310365555,23783,23783,0,23783,0,23783,0,23783,0,0,0,0,0,0,1.0,26000,26000.0,15.022942432,310,455,1127,110.262,143.681
1840,314,246,100,1680,71489,29,0,2,0,200,7,2,24.973302231,23745,1.0,0,314.0,216,3.552040922,1.0,0.0,1.0,0.253073339,20576,20576,0,20576,0,20576,0,20576,0,0,0,0,0,0,1.0,26000,26000.0,15.184883318,177,178,627,132.851,166.382
1841,314,246,100,1680,71489,29,0,2,0,200,7,7,29.255818615,23745,1.0,0,314.0,216,3.537822868,1.0,0.0,1.0,0.252345747,20576,20576,0,20576,0,20576,0,20576,0,0,0,0,0,0,1.0,26000,26000.0,14.67746688,177,178,627,132.851,166.382
1842,314,246,100,1680,71489,29,0,2,0,200,7,12,29.534739219,23745,1.0,0,314.0,216,3.515933394,1.0,0.0,1.0,0.254449423,20576,20576,0,20576,0,20576,0,20576,0,0,0,0,0,0,1.0,26000,26000.0,14.819777868,176,178,627,131.183,162.637
1843,119,545,100,1680,38484,29,0,2,0,200,12,2,30.50496567,12738,1.0,0,119.0,62,3.405781164,1.0,0.0,1.0,0.244532964,17142,17141,0,17141,0,17141,0,17141,0,0,0,0,0,0,1.0,26000,26000.0,14.041787076,74,70,310,189.005,212.966
1844,119,545,100,1680,38484,29,0,2,0,200,12,7,30.335364982,12738,1.0,0,119.0,62,3.406647201,1.0,0.0,1.0,0.24508471,17142,17141,0,17141,0,17141,0,17141,0,0,0,0,0,0,1.0,26000,26000.0,14.201481417,74,70,310,189.005,212.966
1845,119,545,100,1680,38484,29,0,2,0,200,12,12,29.427143833,12738,1.0,0,119.0,62,3.410826727,1.0,0.0,1.0,0.245311571,17142,17141,0,17141,0,17141,0,17141,0,0,0,0,0,0,1.0,26000,26000.0,14.070072249,74,70,310,189.005,212.966
1846,835,144,100,1663,134474,29,0,2,0,200,2,2,29.422644301,45360,1.0,0,835.0,718,3.704140542,1.0,0.0,1.0,0.309119011,23783,23783,0,23783,0,23783,0,23783,0,0,0,0,0,0,1.0,26000,26000.0,14.96058888,310,455,1127,110.262,140.237
1847,835,144,100,1663,134474,29,0,2,0,200,2,7,30.070607879,45360,1.0,0,835.0,718,3.75744248,1.0,0.0,1.0,0.308605812,23783,23783,0,23783,0,23783,0,23783,0,0,0,0,0,0,1.0,26000,26000.0,15.035597609,310,455,1127,110.229,140.454
1848,835,144,100,1663,134474,29,0,2,0,200,2,12,30.786155673,45360,1.0,0,835.0,718,3.762203906,1.0,0.0,1.0,0.314180112,23783,23783,0,23783,0,23783,0,23783,0,0,0,0,0,0,1.0,26000,26000.0,14.958218739,310,455,1127,110.262,143.932
1849,314,246,100,1680,71489,29,0,2,0,200,7,2,29.558574589,23745,1.0,0,314.0,216,3.587236665,1.0,0.0,1.0,0.257511348,20576,20576,0,20576,0,20576,0,20576,0,0,0,0,0,0,1.0,26000,26000.0,16.201175258,177,178,627,132.851,165.943
1850,314,246,100,1680,71489,29,0,2,0,200,7,7,30.082906122,23745,1.0,0,314.0,216,3.565917326,1.0,0.0,1.0,0.247657254,20576,20576,0,20576,0,20576,0,20576,0,0,0,0,0,0,1.0,26000,26000.0,14.758596591,176,178,627,131.183,162.57
1851,314,246,100,1680,71489,29,0,2,0,200,7,12,28.5220393,23745,1.0,0,314.0,216,3.626042235,1.0,0.0,1.0,0.258705466,20576,20576,0,20576,0,20576,0,20576,0,0,0,0,0,0,1.0,26000,26000.0,14.755618951,178,178,627,134.61,163.485
1852,119,545,100,1680,38484,29,0,2,0,200,12,2,29.033755004,12738,1.0,0,119.0,62,3.459684711,1.0,0.0,1.0,0.248077142,17142,17141,0,17141,0,17141,0,17141,0,0,0,0,0,0,1.0,26000,26000.0,14.187069954,74,70,310,189.005,212.966
1853,119,545,100,1680,38484,29,0,2,0,200,12,7,29.487264514,12738,1.0,0,119.0,62,3.446118617,1.0,0.0,1.0,0.231008497,17142,17141,0,17141,0,17141,0,17141,0,0,0,0,0,0,1.0,26000,26000.0,14.072293453,75,70,310,192.545,206.963
1854,119,545,100,1680,38484,29,0,2,0,200,12,12,29.449941565,12738,1.0,0,119.0,62,3.393148108,1.0,0.0,1.0,0.243701294,17142,17141,0,17141,0,17141,0,17141,0,0,0,0,0,0,1.0,26000,26000.0,14.310945996,74,70,310,189.005,212.966
